fecha,modulo,detalle,comentario,solucion,fecha_id,modulo_id,detalle_id,comentario_id,solucion_id
13/02/2023,timbrado de nomina,al realizar timbrado de nomina aparece error en empleado,se detalla que empleado no cumple con el dato de entidad federativa laboral correcto,se indico que debe tener asignada la entidad federativa de forma correcta,32,69,132,117,80
13/02/2023,fonacot,se solicita dato para cargar diferencias fonacot,"se reviso configuracion de nomina, no se ha dado de alta niungun concepto para cargar este dato",se solicito correo para poder dar de alta el concepto y se pueda ingresar la informacion al colaborador,32,77,133,118,81
13/02/2023,reportes/descarga timbrado,"se reviso tema para poder realizar descarga masiva de recibos de pago y xml, en reporte costo total se solicita ""juntar"" datos de ambas nominas","no existe la opcion solicitada en costo total, en descarga se indico que se agrego opcion para descargar archivos sin pasar por el onedrive","para habilitar opcion de dscarga se actualizara sistema, para la parte de costo total se pidio correo con solicitud para pasar a desarrollo",32,78,134,119,82
13/02/2023,cuotas patonales,consulta por cambio en porcentaje para cesantia y vejez en cuotas patronales,se reviso dudas de usuario y se le explico la parte en la que afectaria ya que los porcentajes patronables no afectan  a descuento de colaborador,vacio,32,79,135,120,92
13/02/2023,empleados,solicitud para cambio de numero empleado por captura erronea,vacio,se realizo cambio en numero empleado,32,25,136,92,83
13/02/2023,calculo,aparece ventana de advertencia al querer realizar calculo de nòmina,"el error aparece ya que no puede dividir entre cero, se reviso y no existe registro de slarios minimos para el periodo abierto",se dio de alta periodo de salario minimo requerido para que se pueda realizar proceso.,32,80,137,121,84
13/02/2023,respaldo,solicitud de respaldo,vacio,vacio,32,70,138,92,92
14/02/2023,reportes,solicitud cambio de firmas en cheques,vacio,vacio,33,32,139,92,92
15/02/2023,recibos pago,consulta para  realizar descarga de document pdf pago de nomina colaborador,se require descarga de varios periodos por demanda,se indico ventana de sistema que permite consulta y descarga de datos factura nomina,34,81,140,122,85
15/02/2023,acceso sistema,no permite ingresar a sistema,para cuando nos dieron acceso al servidor el usuario ya podria acceder,no se realizo ningun proceso,34,37,141,123,86
15/02/2023,acceso sistema,no permite ingresar a sistema,para cuando nos dieron acceso al servidor el usuario ya podria acceder,no se realizo ningun proceso,34,37,141,123,86
15/02/2023,vacaciones,revisar fecha de entrega de ventana vacaciones para saldo correcto,"en nomina quincenal no descuenta fines de semana, se requiere funcione","proceso en desarrrollo, en revision para programar actualizacion",34,7,142,124,87
15/02/2023,empleados,solicitud de cambio puesto por asignacion erronea,movimiento de puesto que no lleve historial de cambio por asignacion erronea,"el nuevo puesto no existia, se creo y asigno al colaborador",34,25,143,125,88
16/02/2023,actualizacion dadrh,se realizo actualizacion a sistema para habilitar opcion de cancelacion de xml con relacion,vacio,vacio,35,82,144,92,92
16/02/2023,empleados,consulta para revisar opcion de eliminar empleado,"se dio alta de colaborador pero no procede, es necesario eliminarlo",se le indico que se debe dar de baja con 1 dia antes del periodo actual y ya la eliminacion se hace interna ya que se desactivo la opcion,35,25,145,126,89
16/02/2023,acumulacion,"solicitud para ""desacumular"" periodo por pago erroneo a colaborador",se indico que para eliminar periodo se podria mover informacion y seria un mproceso complicado,se indico solicion de hacer ajuste solo en empleado erroneo y puedan descargar de nueva cuenta caratula y dad le enviara poliza ya que aun no se publica,35,83,146,127,90
16/02/2023,descarga de xml,aparecio error en memoria al intentar descargar los xml,se le indico que existia opcion para decargar xml y recubo de un empleado en una misma ventana,se creo carpeta compartida para que acceda a archivos y se le indico como realizar la descarga,35,84,147,128,91
16/02/2023,nomina especial,"solicitud para ""activar"" empleados dados de baja generar pago especial","dentro de modulo de nomina especial no aparecen empleados baja, se debe habilitar internamente porque no se puede desde sistema",vacio,35,62,148,129,92
16/02/2023,nomina especial,al realizar calculo aparece error,se realizo proceso de calculo para detectar detalle,"el proceso de calculo se realizo correcto, no aparece ningun error, nos conectamos al equipo del usuario para revisar el proceso",35,62,149,130,92
16/02/2023,timbrado de nomina,consulta para proceso de cancelacion y retimbrado de pago en colaborador,solicitud para saber si proceso se hace dentro de sistema o tiene que ser directo en el sat,vacio,35,69,150,131,92
16/02/2023,empleados,consulta para validar calculo de dias trabajados cuando empleado tiene incapacidad,"usuario comentaba que los dias estaban incorrectos, dias laborados se toman como proporcional de 1.20 pero incapacidades se toman como 1 por lo tanto el 0.20 se pasa a trabajado",se envio tabla  de comprobacion de proceso para calculo de dias incapacidades,35,25,151,132,93
16/02/2023,vacaciones,valor de dias vacaciones no se muestra en ventana cuando colaborador ya cuenta con aniversario,se indico que se agrego validacion extra por detalle en sistema,se programara actualizacion para solucionar detalle,35,7,152,133,94
16/02/2023,contratos,error al realizar la descarga del contrato,"se reviso desde servidor y no se detecto problema, se descargo sin problemas","se determino que error era derivado a conexión, no se realizo ningun movimiento",35,21,153,134,95
17/02/2023,envio correos,aparece ventana de advertencia al crear acceso a portal indicando que no se envio correo,autenticacion de correo para envios,"se le indico en que ventana puede revisar el error de envio para determinar proceso a seguir, el usuario debe dar acceso en su cuenta al sistema para el envio",36,85,154,135,96
17/02/2023,poliza contable,vacio,vacio,vacio,36,4,92,92,92
17/02/2023,reporte caratula especial,vacio,vacio,vacio,36,86,92,92,92
18/02/2023,configuracion,proceso para realizar cambio en correo electronico de envio,solo se debne realizar en parametros generales de empresa,vacio,37,14,155,136,92
18/02/2023,menu,no aparece menu en sistema,se reviso y desde arbol de selección no aparece registro,opcion se debe revisar en configuracion ya que no se detecto dato erroneo,37,87,156,137,97
18/02/2023,actualizacion dadrh,se actualizo sistema para habilitar proceso de vacaciones,actualizacion para aplicar cambios por detalle presentado anteriormente,vacio,37,82,157,138,92
20/02/2022,reportes,al realizar descarga de comparativo actual y anterior falta conceptos y se solicita ajuste en formato,"se hicieron ajustes al formato solicitados, en cuanto a informacion de concepto faltante  no se pudo revisar ya que se acumnulo la nomina, dentro de periodos anteirores aparece correcto",se indico a usuario que al realizar el calculo de periodo abierto realizara una revision y prueba de nueva cuenta para determinar si era detalle visualizacion formato y se nos indique,38,32,158,139,98
20/02/2022,empleados,al realizar la captura de tarjeta de comedor al colaborador marca error,"aparecio error en base de datos 0, si almacena la informacion pero aparece ventana de error","se paso al area de desarrollo, no se pudo detectar en desarrollo, se realizo actualizacion para poder subsanar",38,25,159,140,99
20/02/2022,vacaciones,no aparece saldo de vacaciones ejericio actual cuando el colaborador ya cubrio antigüedad,"detalle en procedimiento, estaba validando por identificador de tabulador cuando debe ser con clave  para que se pueda mover de empresa",vacio,38,7,160,141,92
20/02/2022,isr nomina especial,solicitud para revision de isr ya que colaborador se quejo que es mucho impuesto,se reviso el calculo de forma manual para verificar el resultado del sistema y es correcto,se le indico a usuari que el calculo del sistema correspondia a calculo manual de tabulador,38,88,161,142,100
21/02/2022,constancia vacaciones,llamada para solicitar cambios de formato,solicitud para cambio en formato de vacaciones,vacio,39,89,162,143,92
21/02/2022,vacaciones,problemas para asignar periodo de vacaciones a personal,"se reviso detalle y es por inconsistecias en version, los archivos de publicacion no coinciden en version con procedimeintos",se modifico procedimiento para quitar parametros que traia pero que en version de publicacion aun no se deben considerar,39,7,163,144,101
21/02/2022,cancelacion xml,al realizar proceso de cancelacion con relacion aparece ventana de error,"al revisar se detecto que era por tiempos entre proceso timbrado y cancelacion, no se veia informacion reflejada en proveedor","se realizaron ajustes en codigo para que proceso termine correcto, se paso datos de nuevos timbres y cancelaciones a revision, se realizo actualizacion para cargar cambios",39,90,164,145,102
21/02/2022,menu,"menu de catalogos no aparece en sistema, solicitud para asignar permisos a usuarios","asignacion a usuarios trainer01, trainer02 y admin",vacio,39,87,165,146,92
21/02/2022,actualizacion dadrh,se realizo actualizacion para carga de ajustes realizados en diversos  modulos,vacio,vacio,39,82,166,92,92
21/02/2022,cursos,ventana de error al realizar asignacion de cursos,se reviso el detalle y se origina ya que los cursos agregados no tienen dados de alta ningun curso,"se debe asignar al menos un grupo a cada curso para que sea donde se asignen los empleados, validar con desarrollo que se valide cuando no hay dato que no avance proceso",39,91,167,147,103
22/02/2022,cancelacion xml,revision de ajuste para proceso con relaciones en cancelacion y timbrado,vacio,vacio,40,90,168,92,92
22/02/2022,vacaciones,"revision de saldo de vacaciones ya que se debe considerar dias ""prestados"" para que se descuente de saldo",se reviso saldo en archivo recibido para nueva carga de informacion,vacio,40,7,169,148,92
22/02/2022,vacaciones,"al realizar asignacion de vacaciones tiene detalles al calcular saldo, muestra datos erroneos","se realizo carga de personal que debe tomar 24 dias pero no calcula saldos correctos, tambien debe tomar en cuenta dias festivos",detalle se paso a desarrollo,40,7,170,149,104
22/02/2022,deducciones,creo concepto deduccion tipo credito pero no aparece al querer asignar a un colaborador,no esta apareciedo ya que se dio de alta en nomina semanal y se quiere asignar a empleado de nomina quincenal,el concepto se debe dar de alta en la nomina quincenal para que aparezca en la asignacion del colaborador,40,92,171,150,105
23/02/2023,checadas,solicitud descarga de checadas biométrico bromo,registros deben ser descargados desde attendance ya que por conexión no se permite descarga desde sistema,vacio,41,31,124,47,92
23/02/2023,poliza contable,al intentar descargar archivo aparece advertencia que no hay datos,se reviso y el sistema tenia validacion erronea para realizar separacion de actual y anterior,se modifico campo origen para validacion en codigo,41,4,172,151,106
23/02/2023,calculo de nomina,"se inicio proceso de calculo de nomina y lleva mas tiempo del ""normal""","se revisio proceso en servidor y seguia cargando de forma correcxta, no marco error","el proceso termino en 27 minutos, no ocurrio error, se indico a usuario que reporte el tiemp ode los proximos calculos",41,93,173,152,107
23/02/2023,consulta funcionalidad,solicitud para revisar si en sistema hay pantalla que se pueda ingresar importe y calcular isr e imss,"se indico que existe ventana calculo inverso, se va a revisar y comentar si es lo requerido",vacio,41,94,174,153,92
23/02/2023,reporte detalle,al intentar realizar descarga de reporte aparece ventana advertencia que no hay datos,error por validacion erronea cuando no hay datos,se le enviaron reportes y se hara actualizacion,41,95,175,154,108
